created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,Sentiment Analysis (Label)
Fri Apr 16 23:59:44 +0000 2021,1.383208517935448e+18,"Did all my (covid-friendly) socializing over the past year and now that vaccines are here and people are getting back out, I’m going back into hermit mode 😂",0.0,1.0,0,2.0,en,185342739,1383208517935448065,ceh901,https://twitter.com/ceh901/status/1383208517935448065,Neutral
Fri Apr 16 23:59:40 +0000 2021,1.3832085018795295e+18,Angela Merkel gets her AstraZeneca COVID vaccine shot https://t.co/7ogIcfhdAv,0.0,0.0,0,0.0,en,364699027,1383208501879529475,leonardborough,https://twitter.com/leonardborough/status/1383208501879529475,Neutral
Fri Apr 16 23:59:34 +0000 2021,1.383208476223152e+18,"Watching SanDiego news,  Ok, so in order to get into the @Padres game, they will have to show: Negative COVID test OR Vaccine card  👉🏻ID👈🏻",0.0,0.0,0,0.0,en,329276061,1383208476223152132,Mischievousliz,https://twitter.com/Mischievousliz/status/1383208476223152132,Neutral
Fri Apr 16 23:59:28 +0000 2021,1.3832084526678917e+18,@Reuters In wonder what’s the western media saying about Chinese vaccines right now? Where are French and Japanese covid vaccines ? wait they failed ? How come? And don’t even mention the Oxford British fake vaccine. It’s way worse than JnJ’s.,0.0,0.0,0,0.0,en,1362153724748193798,1383187257465667584,haha3035,https://twitter.com/haha3035/status/1383208452667891718,Negative
Fri Apr 16 23:59:16 +0000 2021,1.3832084010653614e+18,@Jessicam6946 BUT! COVID can cause erectile dysfunction so all you #GOPMen you better get in line for the vaccine!!  https://t.co/sVp0m31rL9,0.0,0.0,0,1.0,en,15263757,1383096275562856454,kethier,https://twitter.com/kethier/status/1383208401065361409,Neutral
Fri Apr 16 23:59:11 +0000 2021,1.383208382321062e+18,"@_timboslice1 @therecount Timboslice, using your reasoning with COVID vaccines better examples are: - Even with a seatbelt l should never drive because of accidents. - even though I eat vegetables and watch my weight I  will never eat cake again because I could get diabetes. ....wake up",0.0,1.0,1,6.0,en,2783078868,1383093445829525504,Jacks_an_idiot,https://twitter.com/Jacks_an_idiot/status/1383208382321061891,Negative
Fri Apr 16 23:59:08 +0000 2021,1.3832083695829688e+18,City officials will again provide COVID-19 vaccines to Loretto Hospital after pausing the program last month to review allegations of dosages improperly being provided to connected people. https://t.co/thjOAFxHQs,0.0,0.0,0,0.0,en,8880952,1383208369582968834,heraldandreview,https://twitter.com/heraldandreview/status/1383208369582968834,Neutral
Fri Apr 16 23:59:08 +0000 2021,1.383208367682941e+18,"‼ SECOND DOSE UPDATE ‼ If you received your FIRST DOSE of the vaccine at one of the Rotherham sites on or before 1st February 2021 and have not received an appointment for your SECOND DOSE, please see below👇🏾👇🏾👇🏾 #COVIDVaccine #COVID19 #VaccinesWork 💉  @NHSRotherhamCCG https://t.co/KmdqGDizG6",0.0,1.0,1,0.0,en,991596443738746881,1383208367682940931,Stag_RosePPG,https://twitter.com/Stag_RosePPG/status/1383208367682940931,Neutral
Fri Apr 16 23:59:05 +0000 2021,1.3832083555403735e+18,"Va. reports 1,063 adverse reactions with over 5 million COVID vaccines administered https://t.co/cZb8Soqavg",0.0,0.0,0,0.0,en,66344113,1383208355540373518,WJHL11,https://twitter.com/WJHL11/status/1383208355540373518,Neutral
Fri Apr 16 23:59:03 +0000 2021,1.3832083456921477e+18,"COVID-19 vaccine opponents invoke the Holocaust, dismaying hate speech experts.  Story by @roxanakopetman: https://t.co/x2kBDDQpQV https://t.co/mY3gAdTjv8",0.0,0.0,0,1.0,en,15604914,1383208345692147722,LBY3,https://twitter.com/LBY3/status/1383208345692147722,Neutral
Fri Apr 16 23:58:52 +0000 2021,1.3832082994667889e+18,Pfizer CEO Says a Third Dose is Needed Within a Year to Combat COVID-19 https://t.co/JoiOZ6h2TR #corruption #covid-19 #Vaccine,1.0,1.0,1,0.0,en,738567336853020673,1383208299466788865,cleoworks1,https://twitter.com/cleoworks1/status/1383208299466788865,Neutral
Fri Apr 16 23:58:44 +0000 2021,1.3832082664408392e+18,"@VanderbiltWim @keep72443087 @KatyOnMSNBC @MSNBC @kavitapmd Great point Willem! Also Covid's still new"" &amp  the vaccine hasn't even been out for a year to truly know ALL the what ifs. People need to learn that concept. Sadly many don't care to know. Common sense is lacking along w/listening to the science. And as new variants emerge 1/""",0.0,1.0,0,0.0,en,35043239,1383134494241210368,MelKoalaBrown07,https://twitter.com/MelKoalaBrown07/status/1383208266440839168,Neutral
Fri Apr 16 23:58:34 +0000 2021,1.3832082273414103e+18,"@AblueUs Republicans MAKE laws that make peoples lives harder, they don’t FOLLOW them. Just like COVID testing and the vaccine they take advantage of the system by jumping the line and helping their donors and tell everyone else.....nothing to worry about here.",0.0,0.0,1,1.0,en,1108925918234345472,1383189852334616581,BeachJohn,https://twitter.com/BeachJohn/status/1383208227341410318,Negative
Fri Apr 16 23:58:29 +0000 2021,1.3832082038114427e+18,More sheep passing out at the wheel after taking the Covid Vaccine   I have no sympathy for Sheeple 🐑 🤷🏿‍♂️🤷🏿‍♂️🤷🏿‍♂️   https://t.co/xFllAB3bCF,0.0,0.0,1,2.0,en,1346875970704334848,1383208203811442698,BlckGrayMan,https://twitter.com/BlckGrayMan/status/1383208203811442698,Negative
Fri Apr 16 23:58:28 +0000 2021,1.38320820006169e+18,Alhamdulillah ... I ve received my 1st dose of the Covid-19 vaccine. Thanks PPUM for making it so convenience for us.  #CovidVaccine  #COVID19Vaccination  #my1stdose #vaccinated  #programvaksinkebangsaan https://t.co/keqzkgzU6Y,0.0,0.0,0,0.0,en,324770496,1383208200061689859,eileenabaduwi,https://twitter.com/eileenabaduwi/status/1383208200061689859,Positive
Fri Apr 16 23:58:24 +0000 2021,1.3832081837457695e+18,I was on hold with somebody for a while and kept getting covid vaccine info so I yelled “AHHH I DONT NEED THE COVID VACCINE” and then the lady picked up while I was yelling I- Am so embarrassed lmao I’m sorry longs lady,0.0,0.0,0,1.0,en,4832253813,1383208183745769474,LinTheDweeb,https://twitter.com/LinTheDweeb/status/1383208183745769474,Negative
Fri Apr 16 23:58:17 +0000 2021,1.383208155023303e+18,Oh for fuck sake.  Will this shit ever end? How many vaccines are we going to need for this.  #COVID19 #CoronaVirus #COVID19PANDEMIC #CoronaVirusPandemic #COVID19UPDATE #CoronaVirusUpdate #COVID19OUTBREAK #CoronaVirusOutbreak #COVID19LOCKDOWN #CoronaVirusLockdown #COVID #Corona https://t.co/DxNpf9XxaY,0.0,0.0,0,0.0,en,21601866,1383208155023302656,AndyGibsonTV,https://twitter.com/AndyGibsonTV/status/1383208155023302656,Negative
Fri Apr 16 23:58:03 +0000 2021,1.3832080964833403e+18,"Teen Warriors!  We gave &gt 200 #covidvaccine to high school students ⁦@BishopLynch⁩ today. They wanted to protect not just themselves, but also their families &amp  you. Join the fight ...get vaccinated! #endthepandemic ⁦@UTSWRheum⁩ ⁦⁦@wfaa⁩ @JudgeClayJ⁩ https://t.co/VMvFCFG025",0.0,1.0,3,20.0,en,406519432,1383208096483340288,KDAO2011,https://twitter.com/KDAO2011/status/1383208096483340288,Positive
Fri Apr 16 23:57:59 +0000 2021,1.3832080804401395e+18,Just booked my appointment for my first dose of the Covid vaccine 💪🏻 https://t.co/RqGM4m5S7L,0.0,0.0,2,14.0,en,32817716,1383208080440139776,iam_erika,https://twitter.com/iam_erika/status/1383208080440139776,Neutral
Fri Apr 16 23:57:53 +0000 2021,1.383208054162821e+18,“Extremely proud to live in a state and have a Governor who prioritizes trusted voices in the Black faith community to save lives through ensuring that there is COVID-19 vaccine equity and access.” --Executive Director of C.O.P.E. &amp  New Life Christian Church @PastorSamuel111,0.0,0.0,4,10.0,en,1285266390,1383208054162821121,GovPressOffice,https://twitter.com/GovPressOffice/status/1383208054162821121,Positive
Fri Apr 16 23:57:35 +0000 2021,1.383207976622768e+18,"(Global COVID-19 Vaccine Inequalities Are Scandalous, Says AHF) https://t.co/opFiarluFa",0.0,0.0,0,0.0,en,360220091,1383207976622768130,Dataemia,https://twitter.com/Dataemia/status/1383207976622768130,Negative
Fri Apr 16 23:57:33 +0000 2021,1.3832079686578463e+18,Doctors home in on cause of blood clots potentially linked with Covid-19 vaccines https://t.co/1XsG2fhd6y,0.0,0.0,0,0.0,en,1053466664,1383207968657846278,prw2801,https://twitter.com/prw2801/status/1383207968657846278,Neutral
Fri Apr 16 23:57:28 +0000 2021,1.3832079512304394e+18,The hubs turn has finally come... MB covid vaccine eligibility just dropped to 57years  #GetVaccinated #LetsMoveFaster #MBtoSlow #COVID19Vaccination #VaccinesSaveLives,0.0,0.0,0,4.0,en,950863342423420928,1383207951230439425,jackie_ratz,https://twitter.com/jackie_ratz/status/1383207951230439425,Positive
Fri Apr 16 23:57:27 +0000 2021,1.3832079462055526e+18,J&amp J Scientists Refute Idea That COVID-19 Vaccine’s Design Linked to Clots  https://t.co/zRJWpJIIA0,0.0,0.0,0,0.0,en,1373080867602456577,1383207946205552640,Meesh41787247,https://twitter.com/Meesh41787247/status/1383207946205552640,Neutral
Fri Apr 16 23:57:26 +0000 2021,1.383207938697859e+18,@Whitey900 @jessphillips She's happy he is now 75% less likely to get Covid I would imagine because they are married and now perhaps he won't get ill. He didn't do it for his pleasure and it's not his achievement or the culmination of a lifelong ambition. It's a lifesaving vaccine.,0.0,0.0,0,0.0,en,61715192,1382792546577944579,fatblokemarge,https://twitter.com/fatblokemarge/status/1383207938697859073,Positive
Fri Apr 02 23:59:49 +0000 2021,1.378135108591493e+18,"Before the Rigged Election The Demoncrats n Biden Couldn't Lie To Us Enough About the Spread of the Covid. After the Elections They Wants Us to Get Vaccine Passports While They Let Thousands Cross Our Borders, That Effected With It. So Much For Unity n The Safety of America!! https://t.co/bMF8NofimD",0.0,0.0,0,0.0,en,1352394227339169797,1378135108591493125,RobRoy07968440,https://twitter.com/RobRoy07968440/status/1378135108591493125,Positive
Fri Apr 02 23:59:37 +0000 2021,1.378135061917229e+18,"Number of COVID Vaccine Injuries Reported to VAERS Surpasses 50,000, CDC Data Show https://t.co/GCwTYqLlpY",0.0,0.0,0,0.0,en,1259961707352514568,1378135061917229056,Manny94394079,https://twitter.com/Manny94394079/status/1378135061917229056,Positive
Fri Apr 02 23:59:24 +0000 2021,1.3781350070389637e+18,Second covid vaccine dose in the books! Very excited to get back to normal and to TRAVEL! Koda gets hers next week! Wee bit more of a pinch in this one but not bad at all. Now to pray that I don’t feel absolutely horrible over the next few days! #COVID19 #CovidVaccine https://t.co/6e8xNvH2Lq,0.0,3.0,0,41.0,en,891773568605990912,1378135007038963716,ThemeParkExpres,https://twitter.com/ThemeParkExpres/status/1378135007038963716,Positive
Fri Apr 02 23:59:22 +0000 2021,1.3781349954753004e+18,"Ottawa will receive 89,000 doses of COVID-19 vaccine over the next two weeks, opens new appointments for residents 70 and older - Newstalk 1010 (iHeartRadio) has been published on Canada News Media - https://t.co/86jBZ4l7Nw #news https://t.co/wwB9D0Azrc",0.0,0.0,0,0.0,en,953885732602503168,1378134995475300354,canadanewsmedia,https://twitter.com/canadanewsmedia/status/1378134995475300354,Neutral
Fri Apr 02 23:59:20 +0000 2021,1.3781349882191503e+18,@BNightengale Have to show Covid Vaccine card to get in some stadiums . But ID to vote is racist ?,0.0,4.0,0,16.0,en,183525097,1378131314344353794,RDcolabe,https://twitter.com/RDcolabe/status/1378134988219150341,Neutral
Fri Apr 02 23:59:19 +0000 2021,1.3781349827748495e+18,@PeaceLily420 @Loveourworld2 @MilesSkev @doug_hay_deeper @pritul_khan123 @KiafromAB You realize science evolves? The science around Covid and vaccines evolves. It is a good thing to be updated on the latest developments. The tweets from CDC are depicting positive developments.,0.0,1.0,0,0.0,en,3118358934,1377131775206457345,DebbieFettes,https://twitter.com/DebbieFettes/status/1378134982774849538,Positive
Fri Apr 02 23:59:14 +0000 2021,1.3781349645338706e+18,"They are giving out vaccines everyday. I’ve heard of a lot of people who say they have gotten the vaccine lately or someone in their family has gotten it, then why do the positive case numbers continue to skyrocket everyday, wasn’t the vaccine supposed to get rid of covid?",1.0,0.0,1,6.0,en,749565752,1378134964533870603,CanadaMom73,https://twitter.com/CanadaMom73/status/1378134964533870603,Negative
Fri Apr 02 23:59:08 +0000 2021,1.3781349388899492e+18,"@Catty1026 @BillOReilly Why would elderly people not have an ID? To get social security, they must have ID. If they got the COVID vaccine, they had to have an ID to get the shot. If they drive, open a bank acct, start school, work, get married, get divorced, get SNAP benefits, etc..., all require an ID",0.0,1.0,0,6.0,en,2305058466,1378094877938962440,RuthHal84018141,https://twitter.com/RuthHal84018141/status/1378134938889949184,Neutral
Fri Apr 02 23:58:57 +0000 2021,1.378134893150937e+18,@LaMongoosel @naomirwolf @aier @delbigtree @thehighwire I have not discussed children and the COVID vaccine barely ever. It isn't approved for children yet. If that ever happens I will read the science and data and then we can discuss.,0.0,0.0,0,1.0,en,4322065997,1378023464309714944,thereal_truther,https://twitter.com/thereal_truther/status/1378134893150937088,Negative
Fri Apr 02 23:58:57 +0000 2021,1.3781348906177044e+18,@AshleyPetty_ I heard that people who had Covid are having tough reactions to the vaccines. Did you catch it before?,0.0,1.0,0,0.0,en,42336887,1378133583404105732,TJ_Marfoglia,https://twitter.com/TJ_Marfoglia/status/1378134890617704448,Neutral
Fri Apr 02 23:58:53 +0000 2021,1.3781348751405916e+18,"The Mexican deployment is directly related to negotiations with the US, which also include the issue of access to the Covid-19 vaccine for Mexico.",0.0,0.0,1,2.0,en,105326014,1378118985275731969,clarychka,https://twitter.com/clarychka/status/1378134875140591617,Neutral
Fri Apr 02 23:58:53 +0000 2021,1.378134873702011e+18,@joepublic2020 @AP But not covid vaccines dope,0.0,0.0,0,0.0,en,247145546,1378115819167698946,npo103,https://twitter.com/npo103/status/1378134873702010880,Neutral
Fri Apr 02 23:58:47 +0000 2021,1.3781348519587512e+18,"@TheAgeofShoddy @jarchie @amelapay Please link to the studies that show that the vaccines stop asymptomatic COVID-19 transmission, and by how much.   The term “elementary reasoning from known facts and mechanisms” could be used by flat earthers or COVID-19 deniers, to justify anything that suits them.",0.0,1.0,0,0.0,en,513395179,1377967559539105798,SipsAndFoam,https://twitter.com/SipsAndFoam/status/1378134851958751239,Neutral
Fri Apr 02 23:58:36 +0000 2021,1.378134805750149e+18,"@SADl819 @JCapitalCompany @PeterRapenske @KyleKashuv No, the vaccine cannot give you covid-19. And while you might not spread it if you become infected, most people don't even know they've been infected and therefore don't know if they've been spreading it or not. Either way, getting the vaccine is the way to go.",0.0,1.0,0,0.0,en,437783452,1377739020315193344,ActuallySimon,https://twitter.com/ActuallySimon/status/1378134805750149120,Positive
Fri Apr 02 23:58:31 +0000 2021,1.3781347822283735e+18,Will I get  a covid Vaccine first or ps5 the race is on .at least people are not reselling  vaccines,0.0,0.0,0,0.0,en,961447380452192256,1378134782228373504,ChihiroCherry,https://twitter.com/ChihiroCherry/status/1378134782228373504,Neutral
Fri Apr 02 23:58:27 +0000 2021,1.3781347667387556e+18,#CovidVaccine increasing evidence.  #Pfizer = very good at preventing transmission #AstraZeneca ONLY preventing serious illness.    #Auspol #insiders #Australia,0.0,1.0,1,0.0,en,88547503,1378134766738755584,kimworldwide,https://twitter.com/kimworldwide/status/1378134766738755584,Positive
